date,nav_hold,nav_switch_A,nav_switch_B
20120523,1194265.0808231838,1194265.0808231838,1194265.0808231838
20120524,1141254.5728315962,1141254.5728315962,1141254.5728315962
20120525,1132652.6722190806,1132652.6722190806,1132652.6722190806
20120528,1168459.3789856366,1168459.3789856366,1168459.3789856366
20120530,1184885.9000348381,1184885.9000348381,1184885.9000348381
20120531,1226444.4801025344,1226444.4801025344,1226444.4801025344
20120601,1245565.5724279457,1245565.5724279457,1245565.5724279457
20120604,1225667.1999267046,1225667.1999267046,1225667.1999267046
20120605,1247793.7755986578,1247793.7755986578,1247793.7755986578
20120606,1225926.2933186481,1225926.2933186481,1225926.2933186481
20120607,1233180.9082930586,1233180.9082930586,1233180.9082930586
20120608,1238362.7761319235,1238362.7761319235,1238362.7761319235
20120611,1220588.9694446172,1220588.9694446172,1220588.9694446172
20120612,1211779.7941185469,1211779.7941185469,1211779.7941185469
20120613,1238414.5948103121,1238414.5948103121,1238414.5948103121
20120614,1267433.0547079553,1267433.0547079553,1267433.0547079553
20120615,1261162.9946229288,1261162.9946229288,1261162.9946229288
20120618,1277123.1475666328,1277123.1475666328,1277123.1475666328
20120619,1262821.1923313658,1262821.1923313658,1262821.1923313658
20120620,1262095.7308339246,1262095.7308339246,1262095.7308339246
20120621,1242508.2704030154,1242508.2704030154,1242508.2704030154
20120625,1231211.79851429,1231211.79851429,1231211.79851429
20120626,1232507.2654740063,1232507.2654740063,1232507.2654740063
20120627,1253493.830221409,1253493.830221409,1253493.830221409
20120628,1223646.2714695472,1223646.2714695472,1223646.2714695472
20120629,1239243.6936645305,1239243.6936645305,1239243.6936645305
20120702,1253234.7368294657,1253234.7368294657,1253234.7368294657
20120703,1321065.3868402068,1321065.3868402068,1321065.3868402068
20120704,1340341.9352007841,1340341.9352007841,1340341.9352007841
20120705,1324515.9330516541,1324515.9330516541,1324515.9330516541
20120706,1368357.6946439624,1368357.6946439624,1368357.6946439624
20120709,1340673.7011294917,1340673.7011294917,1340673.7011294917
20120710,1317884.4060881117,1317884.4060881117,1317884.4060881117
20120711,1357936.7237012528,1357936.7237012528,1357936.7237012528
20120712,1347673.6462576753,1347673.6462576753,1347673.6462576753
20120713,1382620.7407322163,1382620.7407322163,1382620.7407322163
20120716,1380252.338245237,1380252.338245237,1380252.338245237
20120717,1335568.4779908913,1335568.4779908913,1335568.4779908913
20120718,1289253.0515788493,1289253.0515788493,1289253.0515788493
20120719,1295831.9473760142,1295831.9473760142,1295831.9473760142
20120720,1279358.3922999129,1279358.3922999129,1279358.3922999129
20120723,1276726.833981047,1276726.833981047,1276726.833981047
20120724,1312516.027117625,1312516.027117625,1312516.027117625
20120725,1344989.456772432,1344989.456772432,1344989.456772432
20120726,1318094.930753621,1318094.930753621,1318094.930753621
20120727,1312884.4452822662,1312884.4452822662,1312884.4452822662
20120730,1314937.060770982,1314937.060770982,1314937.060770982
20120731,1297042.4642026927,1297042.4642026927,1297042.4642026927
20120801,1279200.4988007809,1279200.4988007809,1279200.4988007809
20120802,1274516.3249931994,1274516.3249931994,1274516.3249931994
20120803,1299779.2848543134,1299779.2848543134,1299779.2848543134
20120806,1309621.3129668725,1309621.3129668725,1309621.3129668725
20120807,1325779.0810447098,1325779.0810447098,1325779.0810447098
20120808,1330515.8860186688,1330515.8860186688,1330515.8860186688
20120809,1373252.3931170534,1373252.3931170534,1373252.3931170534
20120810,1306358.1806514787,1306358.1806514787,1306358.1806514787
20120813,1305252.9261575546,1305252.9261575546,1305252.9261575546
20120814,1302621.3678386887,1302621.3678386887,1302621.3678386887
20120815,1284884.6647695317,1284884.6647695317,1284884.6647695317
20120816,1259358.549076531,1259358.549076531,1259358.549076531
20120817,1208516.8423560392,1208516.8423560392,1208516.8423560392
20120820,1224464.0857683674,1224464.0857683674,1224464.0857683674
20120821,1240990.272010846,1240990.272010846,1240990.272010846
20120822,1221990.4209486335,1221990.4209486335,1221990.4209486335
20120823,1201411.634895101,1201411.634895101,1201411.634895101
20120824,1220411.4859573138,1220411.4859573138,1220411.4859573138
20120827,1202622.1517217793,1202622.1517217793,1202622.1517217793
20120828,1186990.695307715,1186990.695307715,1186990.695307715
20120829,1153464.6423253617,1153464.6423253617,1153464.6423253617
20120830,1146727.8530290646,1146727.8530290646,1146727.8530290646
20120831,1156622.5123080008,1156622.5123080008,1156622.5123080008
20120904,1228569.3167457983,1228569.3167457983,1228569.3167457983
20120905,1231885.0802275697,1231885.0802275697,1231885.0802275697
20120906,1219727.2807944086,1219727.2807944086,1219727.2807944086
20120907,1271568.9796760695,1271568.9796760695,1271568.9796760695
20120910,1271990.029007088,1271990.029007088,1271990.029007088
20120911,1261726.9515635106,1261726.9515635106,1261726.9515635106
20120912,1264516.4033815085,1264516.4033815085,1264516.4033815085
20120913,1263042.7307229436,1263042.7307229436,1263042.7307229436
20120914,1288200.4282513028,1288200.4282513028,1288200.4282513028
20120917,1269990.04468475,1269990.04468475,1269990.04468475
20120918,1264884.82154615,1264884.82154615,1264884.82154615
20120919,1218727.2886332395,1218727.2886332395,1218727.2886332395
20120920,1205464.2347061546,1205464.2347061546,1205464.2347061546
20120921,1213622.0654946393,1213622.0654946393,1213622.0654946393
20120924,1222937.781943425,1222937.781943425,1222937.781943425
20120925,1255305.9492654772,1255305.9492654772,1255305.9492654772
20120926,1241411.3213418648,1241411.3213418648,1241411.3213418648
20120927,1266779.5435357334,1266779.5435357334,1266779.5435357334
20120928,1293674.0695545443,1293674.0695545443,1293674.0695545443
20121008,1262832.2060574342,1262832.2060574342,1262832.2060574342
20121009,1284989.9271022864,1284989.9271022864,1284989.9271022864
20121010,1283253.0986118347,1283253.0986118347,1283253.0986118347
20121011,1273305.8081665211,1273305.8081665211,1273305.8081665211
20121012,1281621.5324541377,1281621.5324541377,1281621.5324541377
20121015,1293200.3890571482,1293200.3890571482,1293200.3890571482
20121016,1314779.16727185,1314779.16727185,1314779.16727185
20121017,1309358.1571349858,1309358.1571349858,1309358.1571349858
20121018,1322200.161731052,1322200.161731052,1322200.161731052
20121019,1331568.5093462153,1331568.5093462153,1331568.5093462153
20121022,1318621.2424173944,1318621.2424173944,1318621.2424173944
20121023,1287884.6412530388,1287884.6412530388,1287884.6412530388
20121024,1296200.3655406558,1296200.3655406558,1296200.3655406558
20121025,1295095.1110467317,1295095.1110467317,1295095.1110467317
20121026,1268884.7901908262,1268884.7901908262,1268884.7901908262
20121029,1272726.8653363704,1272726.8653363704,1272726.8653363704
20121030,1287253.067256511,1287253.067256511,1287253.067256511
20121031,1301779.2691766515,1301779.2691766515,1301779.2691766515
20121101,1312621.2894503796,1312621.2894503796,1312621.2894503796
20121102,1307147.6481471383,1307147.6481471383,1307147.6481471383
20121105,1278516.293637876,1278516.293637876,1278516.293637876
20121106,1241727.1083401286,1241727.1083401286,1241727.1083401286
20121107,1249832.307962236,1249832.307962236,1249832.307962236
20121108,1232095.6048930788,1232095.6048930788,1232095.6048930788
20121109,1235832.4177058688,1235832.4177058688,1235832.4177058688
20121112,1218200.9769694663,1218200.9769694663,1218200.9769694663
20121113,1200306.3804011773,1200306.3804011773,1200306.3804011773
20121114,1213937.8524929034,1213937.8524929034,1213937.8524929034
20121115,1196043.2559246144,1196043.2559246144,1196043.2559246144
20121116,1181043.3735070778,1181043.3735070778,1181043.3735070778
20121119,1126570.116306551,1126570.116306551,1126570.116306551
20121120,1136622.669084619,1136622.669084619,1136622.669084619
20121121,1150780.4528401184,1133999.7563821916,1133999.7563821916
20121122,1143622.6142128026,1133999.7563821916,1133999.7563821916
20121123,1169622.4104031993,1133999.7563821916,1133999.7563821916
20121126,1142359.4662197472,1133999.7563821916,1133999.7563821916
20121127,1156622.5123080008,1133999.7563821916,1133999.7563821916
20121128,1149412.042514308,1133999.7563821916,1133999.7563821916
20121129,1154096.2163218895,1133999.7563821916,1133999.7563821916
20121130,1136885.8249165057,1133999.7563821916,1133999.7563821916
20121203,1053623.319707584,1133999.7563821916,1133999.7563821916
20121204,1036570.8218013323,1133999.7563821916,1133999.7563821916
20121205,1034939.2556436354,1133999.7563821916,1133999.7563821916
20121206,1022149.8822139464,1133999.7563821916,1133999.7563821916
20121207,1046254.9564147592,1133999.7563821916,1133999.7563821916
20121211,1064781.1269795762,1133999.7563821916,1133999.7563821916
20121212,1115043.8908699176,1133999.7563821916,1133999.7563821916
20121213,1082623.092381488,1133999.7563821916,1133999.7563821916
20121214,1094307.2113172533,1133999.7563821916,1133999.7563821916
20121217,1110991.291058864,1133999.7563821916,1133999.7563821916
20121218,1129096.412292662,1133999.7563821916,1133999.7563821916
20121219,1154990.946150304,1133999.7563821916,1166110.256535824
20121220,1149464.6736806855,1133999.7563821916,1160530.7816241693
20121221,1139991.0637327675,1133999.7563821916,1150965.9674899043
20121224,1076728.401747228,1133999.7563821916,1087094.2642155339
20121225,1077465.2380765104,1133999.7563821916,1087838.1942037542
20121226,1080254.6898945086,1133999.7563821916,1090654.5005877325
20121227,1092517.7516604243,1133999.7563821916,1103035.6211059757
20121228,1117359.6621905197,1133999.7563821916,1128116.6892802708
20121231,1100096.6396187586,1133999.7563821916,1110687.4724133876
20130104,1089149.3570122756,1133999.7563821916,1099634.7983026812
20130107,1075202.0979222856,1133999.7563821916,1085553.2663827909
20130108,1109675.5118994308,1133999.7563821916,1120358.5622602557
20130109,1139201.5962371076,1133999.7563821916,1150168.8996453818
20130110,1128938.51879353,1133999.7563821916,1139807.0176665948
20130111,1111886.0208872783,1133999.7563821916,1122590.3522249176
20130114,1102201.8862738514,1133999.7563821916,1112812.9866654465
20130115,1109728.1430658083,1133999.7563821916,1120411.7001165573
20130116,1084202.0273728077,1133999.7563821916,1094639.839810343
20130117,1079623.1158979808,1133999.7563821916,1090016.8463121147
20130118,1072412.6461042876,1133999.7563821916,1082736.9599988128
20130121,1038465.5437909159,1133999.7563821916,1048463.0426843629
20130122,1046465.4810802686,1133999.7563821916,1056539.9968421867
20130123,1047254.9485759283,1133999.7563821916,1057337.0646867086
20130124,1031360.3363299775,1133999.7563821916,1049706.1407675198
20130125,994992.200363249,1133999.7563821916,1049706.1407675198
20130128,939466.3198351754,1133999.7563821916,1049706.1407675198
20130129,937676.8601783466,1133999.7563821916,1049706.1407675198
20130130,947992.5687883015,1133999.7563821916,1049706.1407675198
20130131,941571.5664902685,1133999.7563821916,1049706.1407675198
20130201,941992.6158212868,1133999.7563821916,1049706.1407675198
20130204,921729.6167660184,1133999.7563821916,1049706.1407675198
20130205,970676.6014969267,1133999.7563821916,1049706.1407675198
20130206,968045.0431780608,1133999.7563821916,1049706.1407675198
20130207,974571.3078088483,1133999.7563821916,1049706.1407675198
20130208,988729.0915643479,1133999.7563821916,1049706.1407675198
20130218,945729.4286340767,1133999.7563821916,1049706.1407675198
20130219,936413.7121852909,1133999.7563821916,1049706.1407675198
20130220,936308.4498525362,1133999.7563821916,1049706.1407675198
20130221,947466.2571245283,1133999.7563821916,1049706.1407675198
20130222,976781.816796696,1133999.7563821916,1049706.1407675198
20130225,953097.7919269016,1133999.7563821916,1049706.1407675198
20130226,933518.9980345384,1133999.7563821916,1049706.1407675198
20130227,930361.128051899,1133999.7563821916,1049706.1407675198
20130228,921045.4116031133,1133999.7563821916,1049706.1407675198
20130301,914834.9339705893,1133999.7563821916,1049706.1407675198
20130304,919571.7389445482,1133999.7563821916,1049706.1407675198
20130305,921045.4116031133,1133999.7563821916,1049706.1407675198
20130306,932729.5305388785,1133999.7563821916,1049706.1407675198
20130307,967676.6250134195,1133999.7563821916,1049706.1407675198
20130308,969097.6665056071,1133999.7563821916,1037747.395189681
20130311,974729.2013079803,1133999.7563821916,1043777.861234611
20130312,958834.5890620296,1133999.7563821916,1026757.2935190143
20130313,967518.7315142875,1133999.7563821916,1036056.6103172709
20130314,941782.0911557776,1133999.7563821916,1008496.8168969832
20130315,931413.7513794454,1133999.7563821916,997393.9962348224
20130318,891835.1142637001,1133999.7563821916,955011.6554330714
20130319,869361.6062205844,1133999.7563821916,930946.1507490986
20130320,894256.1479170569,1133999.7563821916,957604.1922374339
20130321,877782.5928409556,1133999.7563821916,939963.67006862
20130322,889729.8676086074,1133999.7563821916,952757.2756031911
20130325,889624.6052758527,1133999.7563821916,952644.5566116971
20130326,894098.2544179249,1133999.7563821916,957435.1137501928
20130327,877835.2240073329,1133999.7563821916,940020.029564367
20130328,877993.1175064648,1133999.7563821916,940189.1080516081
20130329,888729.8754474383,1133999.7563821916,951686.445183998
20130401,868151.0893939058,1133999.7563821916,929649.8823469173
20130402,861624.8247631182,1133999.7563821916,922661.3048742883
20130403,862361.6610924006,1133999.7563821916,923450.3378147462
20130408,864835.3259121346,1133999.7563821916,926099.2341148556
20130409,861045.8819329676,1133999.7563821916,922041.350421071
20130410,894519.3037489436,1133999.7563821916,957885.989716169
20130411,889045.6624457022,1133999.7563821916,956387.5936184409
20130412,906466.5785165954,1133999.7563821916,956387.5936184409
20130415,909150.7680018388,1133999.7563821916,956387.5936184409
20130416,911361.2769896862,1133999.7563821916,956387.5936184409
20130417,939413.6886687983,1133999.7563821916,956387.5936184409
20130418,942887.3456497014,1133999.7563821916,965656.5317369726
20130419,943308.3949807198,1133999.7563821916,966087.7487201651
20130422,914255.991140439,1133999.7563821916,936333.7768798745
20130423,904256.0695287479,1133999.7563821916,926092.3735290498
20130424,920361.2064402081,1133999.7563821916,942586.4231361676
20130425,929992.7098872577,1133999.7563821916,952450.5116266985
20130426,915729.6637990038,1133999.7563821916,937843.0363210487
20130502,900571.8878823356,1133999.7563821916,922319.2249261145
20130503,907624.4641768964,1133999.7563821916,929542.1093945906
20130506,935782.138188763,1133999.7563821916,958379.7451455973
20130507,987834.3617359333,1133999.7563821916,1011688.9446927848
20130508,994150.1017012116,1133999.7563821916,1018157.1994406739
20130509,1037781.3386280107,1133999.7563821916,1062842.0593240093
20130510,1037412.9204633696,1133999.7563821916,1062464.744463716
20130513,1040412.8969468767,1133999.7563821916,1065537.165468963
20130514,1006255.2699679955,1104170.6386712703,1030554.6877074619
20130515,1024518.2847009258,1124210.7669007243,1049258.7243534417
20130516,1025518.2768620949,1125308.0649882162,1050282.8646885243
20130517,1031097.1804980909,1131429.8332658014,1055996.4897158265
20130520,1026307.7443577547,1126174.3529520254,1051091.3965320105
20130521,1026413.0066905095,1126289.8580138667,1051199.2007778087
20130522,1049833.8757284172,1151989.734273541,1075185.6454678979
20130523,1065465.3321424813,1169142.235956964,1091194.575968924
20130524,1057518.026019506,1160421.6037879512,1083055.3554111633
20130527,1061202.2076659184,1164464.2809523942,1086828.5040140988
20130528,1063886.3971511617,1167409.6600293457,1089577.5122819515
20130529,1060465.371336636,1163655.7455195056,1086073.8742935117
20130530,1053939.1067058481,1156494.4316853492,1079390.011054026
20130531,1037360.2892969922,1138302.384445355,1062410.8423408167
20130603,1063570.610152898,1167063.144843822,1089254.0995445573
20130604,1061570.6258305598,1164868.5486688386,1087205.8188743922
20130605,1058781.1740125618,1161807.6645300458,1084349.0063607413
20130606,1061360.1011650502,1164637.538545156,1086990.210382796
20130607,1066799.6781570627,1170606.4227643295,1092561.1442557112
20130613,1058374.42848243,1161361.3399390737,1083932.4385918146
20130614,1054623.8334659806,1157245.7869394436,1080091.2728446606
20130617,1029946.0053867332,1130166.641115791,1054817.5156097633
20130618,1041741.3549312194,1143109.7570711493,1066897.7035392188
20130619,1059026.7058765953,1162077.0882868355,1084600.4674174066
20130620,1042230.5629768433,1143646.5683319706,1067398.725158413
20130621,1039132.2453545588,1140246.7636801023,1064225.5882368507
20130624,1008964.4158744218,1107143.4025961217,1033329.2550532209
20130625,1031902.8375692288,1132313.8861590764,1056821.6020865396
20130626,1025814.9152236875,1125633.5682466333,1050586.666381014
20130627,1030489.569881871,1130763.0980722592,1055374.2062977569
20130628,1045655.01929621,1147404.2471577197,1070905.8764927706
20130701,1056091.457602852,1158856.2207219074,1081594.3377022424
20130702,1075985.9181248883,1180686.5453286406,1101969.2168827986
20130703,1076094.631023916,1180805.8367199341,1102080.555020397
20130704,1068756.5103395584,1172753.667807615,1094565.2307324873
20130705,1071474.3328152464,1175735.9525899554,1097348.6841724538
20130708,1060820.4687105494,1164045.3962431804,1086437.5466877846
20130709,1043915.6129117698,1145495.5848970218,1069124.466291192
20130710,1053645.417374733,1156172.164417801,1079089.2296062727
20130711,1065223.3411211637,1168876.6975905718,1090946.7412605304
20130712,1026304.1232693114,1126170.3795074548,1051087.6880002082
20130715,1021629.4686111279,1121040.8496818289,1046300.1480834654
20130716,1037936.4034652561,1138934.5583758724,1063000.8687232654
20130717,1016030.7543112106,1114897.343030207,1040566.2339971341
20130718,1005974.8111511649,1103862.8893355469,1030267.4562692575
20130719,956727.8678916979,1049823.8890795354,979831.2799370617
20130722,950585.589096643,1043083.9254714457,973540.675162737
20130723,976187.4768176242,1071177.048121094,999760.8065672229
20130724,949172.3214092853,1041533.1373846286,972093.2793739544
20130725,971567.1786089547,1066107.163991115,995028.9357192797
20130726,951074.7971422669,1043620.7367322671,974041.6967819311
20130729,931234.6930697444,1021850.0578211808,953722.4866701745
20130730,915525.6791602676,1004612.4517792522,937634.1257871673
20130731,915906.1743068639,1005029.9716487798,938023.8092687626
20130801,934333.0106920286,1025249.862473049,956895.6235917364
20130802,956836.5807907255,1049943.1804708291,979942.6180746604
20130805,953955.6889664963,1046781.9586015481,976992.1574282958
20130806,952488.0648296246,1035551.0626671732,966510.0344239632
20130807,958739.0565237071,1035551.0626671732,966510.0344239632
20130808,952107.5696830283,1035551.0626671732,966510.0344239632
20130809,939442.5169463223,1035551.0626671732,966510.0344239632
20130812,969229.8512798629,1035551.0626671732,966510.0344239632
20130813,978144.3090001196,1035551.0626671732,966510.0344239632
20130814,971295.3963613857,1035551.0626671732,966510.0344239632
20130815,964609.5530711933,1035551.0626671732,966510.0344239632
20130816,947976.4795199826,1035551.0626671732,966510.0344239632
20130819,952161.926132542,1035551.0626671732,966510.0344239632
20130820,943682.3200083956,1035551.0626671732,962261.8749686426
20130821,949552.8165558816,1035551.0626671732,968247.9519513401
20130822,951672.7180869184,1035551.0626671732,970409.5908617588
20130823,940312.2201385424,1035551.0626671732,958825.4233674643
20130826,945476.0828423495,1035551.0626671732,964090.954046689
20130827,941181.9233307625,1035551.0626671732,959712.2495871232
20130828,923516.0772387903,1035551.0626671732,941698.5920003017
20130829,915797.4614078363,1035551.0626671732,933828.0093008288
20130830,917428.1548932492,1035551.0626671732,935490.8084626893
20130902,825783.1810130489,1035551.0626671732,842041.4955661319
20130903,824369.9133256912,1035551.0626671732,840600.4029591862
20130904,826761.5971042967,1035551.0626671732,843039.1750632483
20130905,816814.3668432786,1035551.0626671732,832896.1001758996
20130906,816868.7232927923,1035551.0626671732,832951.5268146282
20130909,820510.6054102143,1035551.0626671732,836665.1116094498
20130910,824152.4875276362,1035551.0626671732,840378.6964042715
20130911,829316.3502314434,1035551.0626671732,845644.2270834963
20130912,824750.4084722875,1035551.0626671732,840988.389430287
20130913,826326.7455081866,1035551.0626671732,842595.7619534188
20130916,813444.2669734254,1035551.0626671732,829459.6485747213
20130917,768056.6316294355,1035551.0626671732,783178.4052362721
20130918,771318.0186002611,1035551.0626671732,786504.003559993
20130923,765393.1656032611,1035551.0626671732,780462.4999385666
20130924,743596.2293482432,1035551.0626671732,780109.5031959625
20130925,734681.7716279865,1035551.0626671732,780109.5031959625
20130926,736095.0393153442,1035551.0626671732,780109.5031959625
20130927,728702.5621814729,1035551.0626671732,780109.5031959625
20130930,738921.5746900598,1035551.0626671732,780109.5031959625
20131008,742889.5955045642,1035551.0626671732,780109.5031959625
20131009,744629.0018890046,1035551.0626671732,780109.5031959625
20131010,744900.7841365734,1035551.0626671732,780109.5031959625
20131011,747509.893713234,1035551.0626671732,780109.5031959625
20131014,759087.8174596649,1035551.0626671732,780109.5031959625
20131015,784091.7842359948,1035551.0626671732,780109.5031959625
20131016,784037.4277864811,1035551.0626671732,780109.5031959625
20131017,783765.6455389122,1035551.0626671732,780109.5031959625
20131018,777188.5151477471,1035551.0626671732,780109.5031959625
20131021,788657.7259951506,1035551.0626671732,780109.5031959625
20131022,779580.1989263525,1035551.0626671732,780109.5031959625
20131023,781047.8230632241,1035551.0626671732,780109.5031959625
20131024,781156.5359622517,1035551.0626671732,780109.5031959625
20131025,743215.7342016469,1035551.0626671732,744883.9717529295
20131028,728213.3541358489,1035551.0626671732,729847.9170316679
20131029,721853.649542739,1035551.0626671732,723473.9373128724
20131030,720712.16410295,1035551.0626671732,722329.8896710372
20131031,734409.9893804177,1035551.0626671732,736058.4613730587
20131101,734790.484527014,1035551.0626671732,736439.8105870036
20131104,741095.8326706103,1035551.0626671732,742759.3118466643
20131105,750716.9242345459,1035551.0626671732,752401.9991135603
20131106,759087.8174596649,1035551.0626671732,760791.681820351
20131107,755391.5788927291,1035551.0626671732,757087.1465991706
20131108,740008.703680335,1035551.0626671732,741669.7426639642
20131111,758544.2529645273,1035551.0626671732,760246.897229001
20131112,787298.8147573066,1035551.0626671732,789066.0021114189
20131113,786646.5373631415,1035551.0626671732,788412.2606017989
20131114,783113.368144747,1035551.0626671732,784871.1607580234
20131115,779688.9118253802,1035551.0626671732,781439.0178325181
20131118,779960.694072949,1035551.0626671732,781711.4101281932
20131119,776318.8119555269,1035551.0626671732,778061.3533661478
20131120,772187.7217924813,1035551.0626671732,773920.9904718874
20131121,753706.5289578026,1035551.0626671732,755398.3143659855
20131122,752673.7564170412,1035551.0626671732,754363.2236424205
20131125,766045.4429974263,1035551.0626671732,767764.9245896318
20131126,760881.580293619,1035551.0626671732,762589.4709718062
20131127,760718.5109450776,1035551.0626671732,762426.0355944012
20131128,770937.5234536647,1035551.0626671732,772667.9859117824
20131129,768817.621922628,1035551.0626671732,770543.326005517
20131202,743487.5164492156,1035551.0626671732,745156.3640486045
20131203,747836.0324103165,1035551.0626671732,749514.640779405
20131204,752728.1128665549,1035551.0626671732,754417.7021015554
20131205,744629.0018890046,1035551.0626671732,746300.4116904397
20131206,754195.7370034264,1035551.0626671732,755888.6204982005
20131209,749792.8645928119,1035551.0626671732,751475.8653082652
20131210,744411.5760909496,1035551.0626671732,746082.4978538996
20131211,741367.6149181789,1035551.0626671732,743031.7041423392
20131212,741421.9713676928,1035551.0626671732,743086.1826014743
20131213,741421.9713676928,1035551.0626671732,743086.1826014743
20131216,722777.7091844729,1035551.0626671732,724400.0711181674
20131217,724082.2639728033,1035551.0626671732,725707.5541374077
20131218,720168.5996078125,1035551.0626671732,721785.1050796872
20131219,712884.8353729685,1035551.0626671732,724836.9046379342
20131220,688424.4330917763,1035551.0626671732,724836.9046379342
20131223,687663.4427985837,1035551.0626671732,724836.9046379342
20131224,688207.0072937212,1035551.0626671732,724836.9046379342
20131225,686304.5315607397,1035551.0626671732,724836.9046379342
20131226,678042.351234648,1035551.0626671732,724836.9046379342
20131227,685978.3928636571,1035551.0626671732,724836.9046379342
20131230,676520.3706482628,1035551.0626671732,724836.9046379342
20131231,697828.0988576568,1035551.0626671732,724836.9046379342
20140102,684782.5509743544,1035551.0626671732,724836.9046379342
20140103,673911.2610716023,1035551.0626671732,724836.9046379342
20140106,656245.4149796301,1035551.0626671732,724836.9046379342
20140107,655321.3553378962,1035551.0626671732,724836.9046379342
20140108,649016.0071943,1035551.0626671732,724836.9046379342
20140109,648689.8684972174,1035551.0626671732,724836.9046379342
20140110,648309.3733506211,1035551.0626671732,724836.9046379342
20140113,651679.4732204742,1035551.0626671732,724836.9046379342
20140114,659398.0890514283,1035551.0626671732,724836.9046379342
20140115,645537.1944254193,1035551.0626671732,724836.9046379342
20140116,663094.3276183639,1035551.0626671732,724836.9046379342
20140117,653908.0876505384,1035551.0626671732,724836.9046379342
20140120,689185.423384969,1035551.0626671732,724836.9046379342
20140121,690272.5523752441,1035551.0626671732,729583.3744839622
20140122,729300.4831261241,1035551.0626671732,770833.9345973163
20140123,728865.6315300141,1035551.0626671732,770374.3183286439
20140124,736529.8909114543,1035551.0626671732,778475.0550639962
20140127,765067.0269061786,1035551.0626671732,808637.3726956272
20140128,756750.4901305733,1035551.0626671732,799847.2115572661
20140129,744737.7147880321,1035551.0626671732,787150.312135189
20140130,718592.2625719133,1035551.0626671732,759515.8839812567
20140207,727778.5025397388,1035551.0626671732,769225.2776569626
20140210,722179.7882398217,1035551.0626671732,763307.7181978048
20140211,728593.8492824453,1035551.0626671732,770087.0581607235
20140212,729191.7702270967,1035551.0626671732,770719.0305301483
20140213,737453.9505531882,1035551.0626671732,779451.7396349252
20140214,776753.6635516371,1035551.0626671732,820989.5599161998
20140217,815238.0298073795,1035551.0626671732,861665.5996937132
20140218,799094.1643017926,1035551.0626671732,844602.3457192478
20140219,812791.9895792602,1035551.0626671732,859080.2581824306
20140220,809856.7413055173,1030678.2226641411,855977.8483688915
20140221,810345.9493511411,1031300.8217650189,856494.916671148
20140224,802409.907722132,1021200.8807952246,848106.9197678755
20140225,773872.7717274078,984882.5999106904,817944.6021362446
20140226,772024.6524439398,982530.55886293,815991.2329943866
20140227,787896.735701958,1002730.4408025185,832767.2268009317
20140228,815455.4556054346,1037803.5234852973,861895.4078280496
20140303,842144.472316691,1071769.7633220712,890104.3563178224
20140304,833827.9355410855,1061185.5786071497,881314.1951794614
20140305,868833.4890279473,1105736.003158845,918313.3048075953
20140306,880574.4821229195,1120678.3815799104,930722.944061752
20140307,899544.883003222,1144821.3911583913,950773.7037825885
20140310,853070.1186689567,1085674.476575007,901652.2150682182
20140311,881552.8982141672,1121923.579781666,931757.080666265
20140312,861712.7941416446,1096673.72735718,910787.0884080835
20140313,896174.7831333688,1140532.3751301225,947211.6777003768
20140314,890739.1381819928,1133614.6073425922,941466.474341971
20140317,904871.8150555704,1151600.8035901708,956404.0030738262
20140318,931234.6930697444,1185151.9773596928,984268.2393620947
20140319,947813.4101714413,1206251.1691116604,1001791.1096052327
20140320,919602.4128737997,1170347.9542943782,971973.5041751062
20140321,931669.5446658544,1185705.3987826954,984727.8556307672
20140324,931071.623721203,1184944.4443260669,984095.8832613424
20140325,906719.9343390383,1153952.844637931,958357.3722156842
20140326,861495.3683435897,1096397.016645679,910557.2802737474
20140327,856983.7830339475,1090655.2693820288,905788.7614862705
20140328,829696.8453780398,1055928.0750886267,876947.8406270728
20140331,840894.2739778743,1070178.676730939,888782.9595453889
20140401,883237.9481490939,1124068.0877958003,933538.0937073709
20140402,900360.2297459283,1145859.0563265206,951635.4842863493
20140403,898566.4669119744,1143576.1929566357,949739.5671780754
20140404,891771.9107227542,1134928.983222223,942558.062980068
20140408,894381.0202994146,1138249.5117602372,945315.7605921028
20140409,887912.6028072772,1130017.3680930764,938478.9685955999
20140410,921396.1757077536,1172630.817664263,973869.42128338
20140411,957108.3630382944,1218080.5520283373,1011615.4073481067
20140414,947759.0537219276,1206181.991433785,1001733.6575716487
20140415,948465.6875656064,1207081.301246164,1002480.5340082414
20140416,929603.9995843315,1183076.6470234338,982544.678354573
20140417,952324.9954810833,1211992.9163753104,1006559.6283927094
20140418,952922.9164257348,1212753.870831939,1007191.6007621342
20140421,935202.7138842489,1190201.94784459,988462.237813731
20140422,935637.5654803589,1190755.3692675924,988921.8540824034
20140423,956999.6501392667,1217942.1966725865,1011500.5032809386
20140424,955368.9566538539,1215866.8663363275,1009776.9422734168
20140425,895196.367042121,1139287.1769283668,946177.5410958637
20140428,884868.6416345065,1126143.4181320593,935261.6547148925
20140429,889217.1575956075,1131677.6323620835,939857.8174016173
20140430,890793.4946315065,1133683.7850204674,941523.926375555
20140505,871062.1034580115,1108572.2879517323,920668.8381845417
20140506,873997.3517317545,1112307.8825569986,923771.2479980808
20140507,873290.7178880756,1111408.5727446198,923024.371561488
20140508,873345.0743375893,1111477.750422495,923081.823595072
20140509,873073.2920900206,1111131.8620331185,922794.5634271519
